id	type	modified	bibliographicCitation	references	datasetID	institutionCode	collectionCode	datasetName	basisOfRecord	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	sex	lifeStage	occurrenceStatus	preparations	otherCatalogNumbers	associatedOccurrences	eventID	parentEventID	samplingProtocol	samplingEffort	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	fieldNumber	locationID	continent	country	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	verbatimDepth	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	footprintWKT	georeferenceRemarks	identifiedBy	dateIdentified	identificationQualifier	typeStatus	scientificNameID	scientificName	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	scientificNameAuthorship
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_275		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_275	IBSS_Benthos_1935_158							present							Ind/m²	1935-10-02				1935	10	2	437		Black Sea				Azov Sea				2	2.9	46.26	38.22	EPSG:4326								urn:lsid:marinespecies.org:taxname:509392	Hyale pontica										Czern.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_276		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_276	IBSS_Benthos_1935_159							present							Ind/m²	1935-10-02				1935	10	2	437		Black Sea				Azov Sea				2	2.9	46.26	38.22	EPSG:4326								urn:lsid:marinespecies.org:taxname:102101	Corophium volutator										(Pall.)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_277		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_277	IBSS_Benthos_1935_160							present							Ind/m²	1935-10-02				1935	10	2	437		Black Sea				Azov Sea				2	2.9	46.26	38.22	EPSG:4326								urn:lsid:marinespecies.org:taxname:452043	Brachynotus lucasi										(M. Edw.)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_278		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_278	IBSS_Benthos_1935_1443							present							Ind/m²	1935-10-18				1935	10	18	565		Black Sea				Azov Sea				8	8	46.39	36.2	EPSG:4326								urn:lsid:marinespecies.org:taxname:102843	Melita palmata										(Montagu)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_279		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_279	IBSS_Benthos_1935_1444							present							Ind/m²	1935-10-18				1935	10	18	565		Black Sea				Azov Sea				8	8	46.39	36.2	EPSG:4326								urn:lsid:marinespecies.org:taxname:489933	Gmelinopsis sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_280		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_280	IBSS_Benthos_1935_1445							present							Ind/m²	1935-10-18				1935	10	18	565		Black Sea				Azov Sea				8	8	46.39	36.2	EPSG:4326								urn:lsid:marinespecies.org:taxname:102048	Microdeutopus gryllotalpa										A. Costa
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_344		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_344	IBSS_Benthos_1935_173							present							Ind/m²	1935-10-20				1935	10	20	583		Black Sea				Azov Sea				12	12	46.27	35.52	EPSG:4326								urn:lsid:marinespecies.org:taxname:130394	Nereis diversicolor										(O. Muller)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_516		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_516	IBSS_Benthos_1935_326							present							Ind/m²	1935-10-02				1935	10	2	431		Black Sea				Azov Sea				6	6.4	46.12	37.77	EPSG:4326								urn:lsid:marinespecies.org:taxname:452043	Brachynotus lucasi										(M. Edw.)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_517		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_517	IBSS_Benthos_1935_327							present							Ind/m²	1935-10-02				1935	10	2	431		Black Sea				Azov Sea				6	6.4	46.12	37.77	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_518		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_518	IBSS_Benthos_1935_328							present							Ind/m²	1935-10-02				1935	10	2	431		Black Sea				Azov Sea				6	6.4	46.12	37.77	EPSG:4326								urn:lsid:marinespecies.org:taxname:152921	Cardium edule										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_519		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_519	IBSS_Benthos_1935_329							present							Ind/m²	1935-10-02				1935	10	2	431		Black Sea				Azov Sea				6	6.4	46.12	37.77	EPSG:4326								urn:lsid:marinespecies.org:taxname:138227	Mytilaster sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_520		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_520	IBSS_Benthos_1935_330							present							Ind/m²	1935-10-02				1935	10	2	431		Black Sea				Azov Sea				6	6.4	46.12	37.77	EPSG:4326								urn:lsid:marinespecies.org:taxname:140127	Hydrobia ventrosa										(Montagu)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_513		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_513	IBSS_Benthos_1935_323							present							Ind/m²	1935-10-02				1935	10	2	431		Black Sea				Azov Sea				6	6.4	46.12	37.77	EPSG:4326								urn:lsid:marinespecies.org:taxname:130769	Harmothoe imbricata										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_514		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_514	IBSS_Benthos_1935_324							present							Ind/m²	1935-10-02				1935	10	2	431		Black Sea				Azov Sea				6	6.4	46.12	37.77	EPSG:4326								urn:lsid:marinespecies.org:taxname:102135	Dexamine spinosa										(Montagu)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_515		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_515	IBSS_Benthos_1935_325							present							Ind/m²	1935-10-02				1935	10	2	431		Black Sea				Azov Sea				6	6.4	46.12	37.77	EPSG:4326								urn:lsid:marinespecies.org:taxname:102048	Microdeutopus gryllotalpa										A. Costa
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1428		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=18.2;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1428	IBSS_Benthos_1935_929	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-21				1935	6	21	106		Black Sea				Azov Sea				12	12.2	46.39	36.65	EPSG:4326								urn:lsid:marinespecies.org:taxname:140127	Hydrobia ventrosa										(Montagu)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1429		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1429	IBSS_Benthos_1935_930							present							Ind/m²	1935-10-12				1935	10	12	513		Black Sea				Azov Sea				10	10.6	46.63	36.85	EPSG:4326								urn:lsid:marinespecies.org:taxname:142855	Stylochus tauricus										Jac.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1430		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1430	IBSS_Benthos_1935_931							present							Ind/m²	1935-10-12				1935	10	12	513		Black Sea				Azov Sea				10	10.6	46.63	36.85	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1431		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1431	IBSS_Benthos_1935_933							present							Ind/m²	1935-10-12				1935	10	12	513		Black Sea				Azov Sea				10	10.6	46.63	36.85	EPSG:4326								urn:lsid:marinespecies.org:taxname:130359	Nephtys hombergii										M. Edw
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1432		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1432	IBSS_Benthos_1935_934							present							Ind/m²	1935-10-12				1935	10	12	513		Black Sea				Azov Sea				10	10.6	46.63	36.85	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1433		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1433	IBSS_Benthos_1935_935							present							Ind/m²	1935-10-12				1935	10	12	513		Black Sea				Azov Sea				10	10.6	46.63	36.85	EPSG:4326								urn:lsid:marinespecies.org:taxname:102048	Microdeutopus gryllotalpa										A. Costa
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1434		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1434	IBSS_Benthos_1935_936							present							Ind/m²	1935-10-12				1935	10	12	513		Black Sea				Azov Sea				10	10.6	46.63	36.85	EPSG:4326								urn:lsid:marinespecies.org:taxname:152921	Cardium edule										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1435		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1435	IBSS_Benthos_1935_937							present							Ind/m²	1935-10-12				1935	10	12	513		Black Sea				Azov Sea				10	10.6	46.63	36.85	EPSG:4326								urn:lsid:marinespecies.org:taxname:138227	Mytilaster sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1436		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1436	IBSS_Benthos_1935_938							present							Ind/m²	1935-10-12				1935	10	12	513		Black Sea				Azov Sea				10	10.6	46.63	36.85	EPSG:4326								urn:lsid:marinespecies.org:taxname:140127	Hydrobia ventrosa										(Montagu)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1437		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=20.3;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1437	IBSS_Benthos_1935_939	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-14				1935	6	14	61		Black Sea				Azov Sea				10	10	46.51	37.16	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1438		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=20.3;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1438	IBSS_Benthos_1935_940	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-14				1935	6	14	61		Black Sea				Azov Sea				10	10	46.51	37.16	EPSG:4326								urn:lsid:marinespecies.org:taxname:234073	Dikerogammarus haemobaphes										(Eichw.)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_395		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_395	IBSS_Benthos_1935_185							present							Ind/m²	1935-10-20				1935	10	20	584		Black Sea				Azov Sea				12	12	46.25	35.63	EPSG:4326								urn:lsid:marinespecies.org:taxname:2036	Oligochaeta sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_396		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_396	IBSS_Benthos_1935_186							present							Ind/m²	1935-10-20				1935	10	20	584		Black Sea				Azov Sea				12	12	46.25	35.63	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_397		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_397	IBSS_Benthos_1935_1456							present							Ind/m²	1935-10-18				1935	10	18	566		Black Sea				Azov Sea				9	9.5	46.36	36.2	EPSG:4326								urn:lsid:marinespecies.org:taxname:452043	Brachynotus lucasi										(M. Edw.)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_398		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_398	IBSS_Benthos_1935_1457							present							Ind/m²	1935-10-18				1935	10	18	566		Black Sea				Azov Sea				9	9.5	46.36	36.2	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1439		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=20.3;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1439	IBSS_Benthos_1935_941	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-14				1935	6	14	61		Black Sea				Azov Sea				10	10	46.51	37.16	EPSG:4326								urn:lsid:marinespecies.org:taxname:452043	Brachynotus lucasi										(M. Edw.)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1440		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=20.3;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1440	IBSS_Benthos_1935_942	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-14				1935	6	14	61		Black Sea				Azov Sea				10	10	46.51	37.16	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1441		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=20.3;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1441	IBSS_Benthos_1935_943	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-14				1935	6	14	61		Black Sea				Azov Sea				10	10	46.51	37.16	EPSG:4326								urn:lsid:marinespecies.org:taxname:742654	Syndesmya ovata										(Philippi)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1442		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=20.3;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1442	IBSS_Benthos_1935_944	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-14				1935	6	14	61		Black Sea				Azov Sea				10	10	46.51	37.16	EPSG:4326								urn:lsid:marinespecies.org:taxname:152921	Cardium edule										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1443		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1443	IBSS_Benthos_1935_945							present							Ind/m²	1935-06-14				1935	6	14	62		Black Sea				Azov Sea				7	7.3	46.55	37.38	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1444		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1444	IBSS_Benthos_1935_946							present							Ind/m²	1935-06-14				1935	6	14	62		Black Sea				Azov Sea				7	7.3	46.55	37.38	EPSG:4326								urn:lsid:marinespecies.org:taxname:110938	Membranipora sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1445		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1445	IBSS_Benthos_1935_947							present							Ind/m²	1935-06-14				1935	6	14	62		Black Sea				Azov Sea				7	7.3	46.55	37.38	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1446		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1446	IBSS_Benthos_1935_948							present							Ind/m²	1935-06-14				1935	6	14	62		Black Sea				Azov Sea				7	7.3	46.55	37.38	EPSG:4326								urn:lsid:marinespecies.org:taxname:152921	Cardium edule										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1447		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1447	IBSS_Benthos_1935_949							present							Ind/m²	1935-06-14				1935	6	14	62		Black Sea				Azov Sea				7	7.3	46.55	37.38	EPSG:4326								urn:lsid:marinespecies.org:taxname:138227	Mytilaster sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1448		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1448	IBSS_Benthos_1935_950							present							Ind/m²	1935-06-14				1935	6	14	63		Black Sea				Azov Sea				4	4.9	46.58	37.3	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1449		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1449	IBSS_Benthos_1935_951							present							Ind/m²	1935-06-14				1935	6	14	63		Black Sea				Azov Sea				4	4.9	46.58	37.3	EPSG:4326								urn:lsid:marinespecies.org:taxname:101896	Ampelisca diadema										(A. Costa)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1450		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1450	IBSS_Benthos_1935_953							present							Ind/m²	1935-06-14				1935	6	14	63		Black Sea				Azov Sea				4	4.9	46.58	37.3	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1451		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1451	IBSS_Benthos_1935_954							present							Ind/m²	1935-06-14				1935	6	14	63		Black Sea				Azov Sea				4	4.9	46.58	37.3	EPSG:4326								urn:lsid:marinespecies.org:taxname:138227	Mytilaster sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1452		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1452	IBSS_Benthos_1935_955							present							Ind/m²	1935-06-22				1935	6	22	111		Black Sea				Azov Sea				9	9.2	46.42	36.32	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1453		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1453	IBSS_Benthos_1935_956							present							Ind/m²	1935-06-22				1935	6	22	111a		Black Sea				Azov Sea				7	7.3	46.42	36.32	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1454		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1454	IBSS_Benthos_1935_957							present							Ind/m²	1935-06-22				1935	6	22	111a		Black Sea				Azov Sea				7	7.3	46.42	36.32	EPSG:4326								urn:lsid:marinespecies.org:taxname:101896	Ampelisca diadema										(A. Costa)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1455		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1455	IBSS_Benthos_1935_958							present							Ind/m²	1935-06-22				1935	6	22	111a		Black Sea				Azov Sea				7	7.3	46.42	36.32	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1456		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=21.8;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1456	IBSS_Benthos_1935_962	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-23				1935	6	23	130		Black Sea				Azov Sea				7	7.5	46.56	35.91	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1457		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=21.8;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1457	IBSS_Benthos_1935_963	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-23				1935	6	23	130		Black Sea				Azov Sea				7	7.5	46.56	35.91	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1458		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=21.8;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1458	IBSS_Benthos_1935_964	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-23				1935	6	23	130		Black Sea				Azov Sea				7	7.5	46.56	35.91	EPSG:4326								urn:lsid:marinespecies.org:taxname:138227	Mytilaster sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1459		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1459	IBSS_Benthos_1935_965							present							Ind/m²	1935-06-23				1935	6	23	131		Black Sea				Azov Sea				6	6.5	46.58	36.2	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1460		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1460	IBSS_Benthos_1935_966							present							Ind/m²	1935-06-23				1935	6	23	131		Black Sea				Azov Sea				6	6.5	46.58	36.2	EPSG:4326								urn:lsid:marinespecies.org:taxname:130394	Nereis diversicolor										(O. Muller)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1687		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1687	IBSS_Benthos_1935_626							present							Ind/m²	1935-06-23				1935	6	23	132d		Black Sea				Azov Sea				5	5.2	46.57	36.12	EPSG:4326								urn:lsid:marinespecies.org:taxname:234073	Dikerogammarus haemobaphes										(Eichw.)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1688		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1688	IBSS_Benthos_1935_627							present							Ind/m²	1935-06-23				1935	6	23	132d		Black Sea				Azov Sea				5	5.2	46.57	36.12	EPSG:4326								urn:lsid:marinespecies.org:taxname:118454	Idotea sp.										
